time_h,type,volume,well,OD600,sample,strain,mean,corrected
21.786944444444444,bead,100,F3,0.50904,bf_11_a,f199,0.3048375,0.20420250000000006
21.786944444444444,bead,100,F4,0.46975,br_11_a,rep2,0.3048375,0.16491250000000002
21.786944444444444,bead,100,G3,0.49939,bf_11_b,f199,0.3048375,0.19455250000000002
21.786944444444444,bead,100,F6,0.32826,br_21_a,rep2,0.3048375,0.023422500000000013
21.786944444444444,bead,100,H3,0.46099,bf_11_c,f199,0.3048375,0.15615250000000003
21.786944444444444,bead,100,G5,0.32114,bf_21_b,f199,0.3048375,0.016302499999999998
21.786944444444444,bead,100,H5,0.42266,bf_21_c,f199,0.3048375,0.1178225
21.786944444444444,bead,100,H4,0.37536,br_11_c,rep2,0.3048375,0.07052250000000004
21.786944444444444,bead,200,F1,0.80573,bf_22_a,f199,0.69827,0.10746
21.786944444444444,bead,200,F2,0.63496,br_22_a,rep2,0.69827,0
21.786944444444444,bead,200,G1,0.82491,bf_22_b,f199,0.69827,0.12664000000000009
21.786944444444444,bead,200,G2,0.65336,br_22_b,rep2,0.69827,0
21.786944444444444,bead,200,H2,0.63381,br_22_c,rep2,0.69827,0
21.786944444444444,bead,200,H1,0.81606,bf_22_c,f199,0.69827,0.11779000000000006
21.786944444444444,free,100,C3,0.064494,ff_11_a,f199,0.09324874999999999,0
21.786944444444444,free,100,C6,0.29504,fr_21_a,rep2,0.09324874999999999,0.20179125000000003
21.786944444444444,free,100,D6,0.31258,fr_21_b,rep2,0.09324874999999999,0.21933125000000003
21.786944444444444,free,100,D4,0.067006,fr_11_b,rep2,0.09324874999999999,0
21.786944444444444,free,100,E6,0.30543,fr_21_c,rep2,0.09324874999999999,0.21218125
21.786944444444444,free,100,D5,0.14336,ff_21_b,f199,0.09324874999999999,0.050111249999999996
21.786944444444444,free,100,E4,0.081256,fr_11_c,rep2,0.09324874999999999,0
21.786944444444444,free,100,D3,0.061575,ff_11_b,f199,0.09324874999999999,0
21.786944444444444,free,100,E5,0.21009,ff_21_c,f199,0.09324874999999999,0.11684125000000001
21.786944444444444,free,100,E3,0.065994,ff_11_c,f199,0.09324874999999999,0
21.786944444444444,free,100,C4,0.075875,fr_11_a,rep2,0.09324874999999999,0
21.786944444444444,free,100,C5,0.14442,ff_21_a,f199,0.09324874999999999,0.05117125
21.786944444444444,free,200,E2,0.32418,fr_22_c,rep2,0.119755,0.20442500000000002
21.786944444444444,free,200,C2,0.36441,fr_22_a,rep2,0.119755,0.244655
21.786944444444444,free,200,C1,0.15982,ff_22_a,f199,0.119755,0.04006499999999999
21.786944444444444,free,200,D2,0.38078,fr_22_b,rep2,0.119755,0.261025
21.786944444444444,free,200,E1,0.18219,ff_22_c,f199,0.119755,0.06243499999999999
21.786944444444444,free,200,D1,0.18685,ff_22_b,f199,0.119755,0.06709499999999999
22.138333333333332,bead,100,F4,0.46464,br_11_a,rep2,0.29939000000000004,0.16524999999999995
22.138333333333332,bead,100,H6,0.26303,br_21_c,rep2,0.29939000000000004,0
22.138333333333332,bead,100,F3,0.50659,bf_11_a,f199,0.29939000000000004,0.20719999999999994
22.138333333333332,bead,100,G3,0.50222,bf_11_b,f199,0.29939000000000004,0.20282999999999995
22.138333333333332,bead,100,G6,0.44143,br_21_b,rep2,0.29939000000000004,0.14203999999999994
22.138333333333332,bead,100,H4,0.37003,br_11_c,rep2,0.29939000000000004,0.07063999999999998
22.138333333333332,bead,100,H3,0.45203,bf_11_c,f199,0.29939000000000004,0.15263999999999994
22.138333333333332,bead,100,G5,0.32938,bf_21_b,f199,0.29939000000000004,0.02998999999999996
22.138333333333332,bead,100,G4,0.24829,br_11_b,rep2,0.29939000000000004,0
22.138333333333332,bead,100,F6,0.35404,br_21_a,rep2,0.29939000000000004,0.054649999999999976
22.138333333333332,bead,100,H5,0.43959,bf_21_c,f199,0.29939000000000004,0.14019999999999994
22.138333333333332,bead,100,F5,0.34244,bf_21_a,f199,0.29939000000000004,0.04304999999999998
22.138333333333332,bead,200,G2,0.65759,br_22_b,rep2,0.7016100000000001,0
22.138333333333332,bead,200,F2,0.64001,br_22_a,rep2,0.7016100000000001,0
22.138333333333332,bead,200,G1,0.82618,bf_22_b,f199,0.7016100000000001,0.12456999999999996
22.138333333333332,bead,200,F1,0.81754,bf_22_a,f199,0.7016100000000001,0.11592999999999998
22.138333333333332,bead,200,H1,0.81924,bf_22_c,f199,0.7016100000000001,0.1176299999999999
22.138333333333332,bead,200,H2,0.63821,br_22_c,rep2,0.7016100000000001,0
22.138333333333332,free,100,E4,0.077381,fr_11_c,rep2,0.09209325,0
22.138333333333332,free,100,C3,0.061781,ff_11_a,f199,0.09209325,0
22.138333333333332,free,100,E6,0.31193,fr_21_c,rep2,0.09209325,0.21983674999999997
22.138333333333332,free,100,C4,0.071919,fr_11_a,rep2,0.09209325,0
22.138333333333332,free,100,D6,0.32153,fr_21_b,rep2,0.09209325,0.22943674999999997
22.138333333333332,free,100,D4,0.063769,fr_11_b,rep2,0.09209325,0
22.138333333333332,free,100,C5,0.14388,ff_21_a,f199,0.09209325,0.051786750000000006
22.138333333333332,free,100,C6,0.30229,fr_21_a,rep2,0.09209325,0.21019675
22.138333333333332,free,100,E5,0.21222,ff_21_c,f199,0.09209325,0.12012674999999999
22.138333333333332,free,100,D3,0.058875,ff_11_b,f199,0.09209325,0
22.138333333333332,free,100,D5,0.14244,ff_21_b,f199,0.09209325,0.05034675000000001
22.138333333333332,free,100,E3,0.0636,ff_11_c,f199,0.09209325,0
22.138333333333332,free,200,E2,0.33124,fr_22_c,rep2,0.11863,0.21260999999999997
22.138333333333332,free,200,C2,0.36951,fr_22_a,rep2,0.11863,0.25088
22.138333333333332,free,200,C1,0.15481,ff_22_a,f199,0.11863,0.036180000000000004
22.138333333333332,free,200,D2,0.38343,fr_22_b,rep2,0.11863,0.2648
22.138333333333332,free,200,E1,0.17908,ff_22_c,f199,0.11863,0.06044999999999999
22.138333333333332,free,200,D1,0.18401,ff_22_b,f199,0.11863,0.06538000000000001
22.489722222222223,bead,100,G6,0.45054,br_21_b,rep2,0.3048775,0.14566249999999997
22.489722222222223,bead,100,F4,0.46416,br_11_a,rep2,0.3048775,0.1592825
22.489722222222223,bead,100,H4,0.36811,br_11_c,rep2,0.3048775,0.06323249999999997
22.489722222222223,bead,100,H6,0.27404,br_21_c,rep2,0.3048775,0
22.489722222222223,bead,100,G5,0.33459,bf_21_b,f199,0.3048775,0.029712499999999975
22.489722222222223,bead,100,G4,0.25056,br_11_b,rep2,0.3048775,0
22.489722222222223,bead,100,H3,0.44863,bf_11_c,f199,0.3048775,0.14375249999999995
22.489722222222223,bead,100,F6,0.35109,br_21_a,rep2,0.3048775,0.04621249999999999
22.489722222222223,bead,100,F3,0.51007,bf_11_a,f199,0.3048775,0.2051925
22.489722222222223,bead,100,G3,0.49781,bf_11_b,f199,0.3048775,0.19293249999999995
22.489722222222223,bead,100,F5,0.34518,bf_21_a,f199,0.3048775,0.04030249999999996
22.489722222222223,bead,100,H5,0.43769,bf_21_c,f199,0.3048775,0.1328125
22.489722222222223,bead,200,G1,0.82764,bf_22_b,f199,0.691835,0.13580500000000006
22.489722222222223,bead,200,H1,0.82214,bf_22_c,f199,0.691835,0.130305
22.489722222222223,bead,200,H2,0.63939,br_22_c,rep2,0.691835,0
22.489722222222223,bead,200,F2,0.65006,br_22_a,rep2,0.691835,0
22.489722222222223,bead,200,G2,0.65365,br_22_b,rep2,0.691835,0
22.489722222222223,bead,200,F1,0.82968,bf_22_a,f199,0.691835,0.137845
22.489722222222223,free,100,D3,0.056712,ff_11_b,f199,0.09123275,0
22.489722222222223,free,100,C6,0.31078,fr_21_a,rep2,0.09123275,0.21954725
22.489722222222223,free,100,E3,0.061512,ff_11_c,f199,0.09123275,0
22.489722222222223,free,100,E5,0.21219,ff_21_c,f199,0.09123275,0.12095724999999999
22.489722222222223,free,100,C4,0.069488,fr_11_a,rep2,0.09123275,0
22.489722222222223,free,100,E4,0.072769,fr_11_c,rep2,0.09123275,0
22.489722222222223,free,100,D6,0.32567,fr_21_b,rep2,0.09123275,0.23443725
22.489722222222223,free,100,E6,0.32204,fr_21_c,rep2,0.09123275,0.23080725
22.489722222222223,free,100,D5,0.13978,ff_21_b,f199,0.09123275,0.048547249999999986
22.489722222222223,free,100,D4,0.062194,fr_11_b,rep2,0.09123275,0
22.489722222222223,free,100,C3,0.05965,ff_11_a,f199,0.09123275,0
22.489722222222223,free,100,C5,0.14088,ff_21_a,f199,0.09123275,0.049647250000000004
22.489722222222223,free,200,C2,0.37266,fr_22_a,rep2,0.11732999999999999,0.25533
22.489722222222223,free,200,D2,0.38881,fr_22_b,rep2,0.11732999999999999,0.27148
22.489722222222223,free,200,E2,0.33727,fr_22_c,rep2,0.11732999999999999,0.21994000000000002
22.489722222222223,free,200,E1,0.17726,ff_22_c,f199,0.11732999999999999,0.05993000000000001
22.489722222222223,free,200,C1,0.15184,ff_22_a,f199,0.11732999999999999,0.03451000000000001
22.489722222222223,free,200,D1,0.18111,ff_22_b,f199,0.11732999999999999,0.06378
22.84111111111111,bead,100,G6,0.45781,br_21_b,rep2,0.31418499999999994,0.14362500000000006
22.84111111111111,bead,100,F4,0.46563,br_11_a,rep2,0.31418499999999994,0.15144500000000005
22.84111111111111,bead,100,G4,0.23672,br_11_b,rep2,0.31418499999999994,0
22.84111111111111,bead,100,H4,0.35087,br_11_c,rep2,0.31418499999999994,0.03668500000000008
22.84111111111111,bead,100,F6,0.37061,br_21_a,rep2,0.31418499999999994,0.05642500000000006
22.84111111111111,bead,100,F3,0.51272,bf_11_a,f199,0.31418499999999994,0.19853500000000002
22.84111111111111,bead,100,G5,0.34035,bf_21_b,f199,0.31418499999999994,0.02616500000000005
22.84111111111111,bead,100,H3,0.43914,bf_11_c,f199,0.31418499999999994,0.12495500000000004
22.84111111111111,bead,100,F5,0.34818,bf_21_a,f199,0.31418499999999994,0.03399500000000005
22.84111111111111,bead,100,H5,0.44572,bf_21_c,f199,0.31418499999999994,0.13153500000000007
22.84111111111111,bead,100,G3,0.50013,bf_11_b,f199,0.31418499999999994,0.18594500000000003
22.84111111111111,bead,100,H6,0.28951,br_21_c,rep2,0.31418499999999994,0
22.84111111111111,bead,200,F2,0.6566,br_22_a,rep2,0.683535,0
22.84111111111111,bead,200,G2,0.77058,br_22_b,rep2,0.683535,0.08704500000000004
22.84111111111111,bead,200,F1,0.82989,bf_22_a,f199,0.683535,0.146355
22.84111111111111,bead,200,H1,0.82844,bf_22_c,f199,0.683535,0.14490499999999995
22.84111111111111,bead,200,G1,0.85446,bf_22_b,f199,0.683535,0.170925
22.84111111111111,bead,200,H2,0.64851,br_22_c,rep2,0.683535,0
22.84111111111111,free,100,E6,0.32663,fr_21_c,rep2,0.08985725,0.23677274999999998
22.84111111111111,free,100,D6,0.33038,fr_21_b,rep2,0.08985725,0.24052275
22.84111111111111,free,100,D3,0.054875,ff_11_b,f199,0.08985725,0
22.84111111111111,free,100,D4,0.058931,fr_11_b,rep2,0.08985725,0
22.84111111111111,free,100,C3,0.057556,ff_11_a,f199,0.08985725,0
22.84111111111111,free,100,E5,0.21024,ff_21_c,f199,0.08985725,0.12038275000000001
22.84111111111111,free,100,C6,0.30872,fr_21_a,rep2,0.08985725,0.21886275
22.84111111111111,free,100,E4,0.069306,fr_11_c,rep2,0.08985725,0
22.84111111111111,free,100,E3,0.058869,ff_11_c,f199,0.08985725,0
22.84111111111111,free,100,C5,0.13752,ff_21_a,f199,0.08985725,0.047662750000000004
22.84111111111111,free,100,D5,0.13724,ff_21_b,f199,0.08985725,0.04738275
22.84111111111111,free,100,C4,0.065094,fr_11_a,rep2,0.08985725,0
22.84111111111111,free,200,D2,0.39514,fr_22_b,rep2,0.116985,0.278155
22.84111111111111,free,200,D1,0.1762,ff_22_b,f199,0.116985,0.05921499999999999
22.84111111111111,free,200,C2,0.37934,fr_22_a,rep2,0.116985,0.262355
22.84111111111111,free,200,C1,0.14966,ff_22_a,f199,0.116985,0.03267499999999998
22.84111111111111,free,200,E2,0.34634,fr_22_c,rep2,0.116985,0.22935499999999998
22.84111111111111,free,200,E1,0.17041,ff_22_c,f199,0.116985,0.053425
3.1625,bead,100,G6,0.40189,br_21_b,rep2,0.30671750000000003,0.0951725
3.1625,bead,100,F6,0.38863,br_21_a,rep2,0.30671750000000003,0.08191249999999994
3.1625,bead,100,G3,0.36334,bf_11_b,f199,0.30671750000000003,0.056622499999999965
3.1625,bead,100,G5,0.32008,bf_21_b,f199,0.30671750000000003,0.013362499999999944
3.1625,bead,100,H4,0.24052,br_11_c,rep2,0.30671750000000003,0
3.1625,bead,100,F3,0.32141,bf_11_a,f199,0.30671750000000003,0.014692499999999942
3.1625,bead,100,F4,0.36501,br_11_a,rep2,0.30671750000000003,0.05829249999999997
3.1625,bead,100,G4,0.21783,br_11_b,rep2,0.30671750000000003,0
3.1625,bead,100,F5,0.39424,bf_21_a,f199,0.30671750000000003,0.08752249999999995
3.1625,bead,100,H6,0.34302,br_21_c,rep2,0.30671750000000003,0.03630249999999996
3.1625,bead,100,H3,0.30813,bf_11_c,f199,0.30671750000000003,0.0014124999999999832
3.1625,bead,100,H5,0.37412,bf_21_c,f199,0.30671750000000003,0.06740249999999998
3.1625,bead,200,G2,0.48623,br_22_b,rep2,0.49282000000000004,0
3.1625,bead,200,G1,0.51558,bf_22_b,f199,0.49282000000000004,0.022760000000000002
3.1625,bead,200,H1,0.50048,bf_22_c,f199,0.49282000000000004,0.00766
3.1625,bead,200,F2,0.47909,br_22_a,rep2,0.49282000000000004,0
3.1625,bead,200,F1,0.52771,bf_22_a,f199,0.49282000000000004,0.03488999999999998
3.1625,bead,200,H2,0.45687,br_22_c,rep2,0.49282000000000004,0
3.1625,free,100,C6,0.1692,fr_21_a,rep2,0.147045,0.02215499999999998
3.1625,free,100,E4,0.094269,fr_11_c,rep2,0.147045,0
3.1625,free,100,E5,0.19262,ff_21_c,f199,0.147045,0.045575000000000004
3.1625,free,100,E6,0.17211,fr_21_c,rep2,0.147045,0.025065000000000004
3.1625,free,100,C5,0.17976,ff_21_a,f199,0.147045,0.032714999999999994
3.1625,free,100,D6,0.15837,fr_21_b,rep2,0.147045,0.011325000000000002
3.1625,free,100,C4,0.097944,fr_11_a,rep2,0.147045,0
3.1625,free,100,D5,0.16199,ff_21_b,f199,0.147045,0.014944999999999986
3.1625,free,100,C3,0.10159,ff_11_a,f199,0.147045,0
3.1625,free,100,E3,0.099019,ff_11_c,f199,0.147045,0
3.1625,free,100,D4,0.091419,fr_11_b,rep2,0.147045,0
3.1625,free,100,D3,0.097944,ff_11_b,f199,0.147045,0
3.1625,free,200,D2,0.16794,fr_22_b,rep2,0.18080000000000002,0
3.1625,free,200,C2,0.17858,fr_22_a,rep2,0.18080000000000002,0
3.1625,free,200,D1,0.16854,ff_22_b,f199,0.18080000000000002,0
3.1625,free,200,C1,0.17895,ff_22_a,f199,0.18080000000000002,0
3.1625,free,200,E2,0.18186,fr_22_c,rep2,0.18080000000000002,0.0010599999999999776
3.1625,free,200,E1,0.17753,ff_22_c,f199,0.18080000000000002,0
3.513888888888889,bead,100,F3,0.30687,bf_11_a,f199,0.300385,0.006484999999999963
3.513888888888889,bead,100,H4,0.24606,br_11_c,rep2,0.300385,0
3.513888888888889,bead,100,G6,0.39997,br_21_b,rep2,0.300385,0.09958499999999998
3.513888888888889,bead,100,G4,0.22283,br_11_b,rep2,0.300385,0
3.513888888888889,bead,100,F6,0.39149,br_21_a,rep2,0.300385,0.09110499999999999
3.513888888888889,bead,100,G5,0.32679,bf_21_b,f199,0.300385,0.026405000000000012
3.513888888888889,bead,100,H6,0.33946,br_21_c,rep2,0.300385,0.03907499999999997
3.513888888888889,bead,100,H3,0.31067,bf_11_c,f199,0.300385,0.010284999999999989
3.513888888888889,bead,100,H5,0.36671,bf_21_c,f199,0.300385,0.06632499999999997
3.513888888888889,bead,100,F4,0.35044,br_11_a,rep2,0.300385,0.05005499999999996
3.513888888888889,bead,100,G3,0.36453,bf_11_b,f199,0.300385,0.06414500000000001
3.513888888888889,bead,100,F5,0.39592,bf_21_a,f199,0.300385,0.09553499999999998
3.513888888888889,bead,200,G1,0.51486,bf_22_b,f199,0.493105,0.02175499999999997
3.513888888888889,bead,200,H1,0.48254,bf_22_c,f199,0.493105,0
3.513888888888889,bead,200,F2,0.47847,br_22_a,rep2,0.493105,0
3.513888888888889,bead,200,G2,0.50621,br_22_b,rep2,0.493105,0.013105000000000033
3.513888888888889,bead,200,H2,0.4591,br_22_c,rep2,0.493105,0
3.513888888888889,bead,200,F1,0.52297,bf_22_a,f199,0.493105,0.02986500000000003
3.513888888888889,free,100,C6,0.16907,fr_21_a,rep2,0.147755,0.021315
3.513888888888889,free,100,D5,0.16473,ff_21_b,f199,0.147755,0.01697499999999999
3.513888888888889,free,100,E5,0.1931,ff_21_c,f199,0.147755,0.045344999999999996
3.513888888888889,free,100,D6,0.15862,fr_21_b,rep2,0.147755,0.010865000000000014
3.513888888888889,free,100,D4,0.093056,fr_11_b,rep2,0.147755,0
3.513888888888889,free,100,E4,0.097637,fr_11_c,rep2,0.147755,0
3.513888888888889,free,100,C5,0.18053,ff_21_a,f199,0.147755,0.032775
3.513888888888889,free,100,E3,0.1006,ff_11_c,f199,0.147755,0
3.513888888888889,free,100,C3,0.10273,ff_11_a,f199,0.147755,0
3.513888888888889,free,100,C4,0.099325,fr_11_a,rep2,0.147755,0
3.513888888888889,free,100,D3,0.099644,ff_11_b,f199,0.147755,0
3.513888888888889,free,100,E6,0.17234,fr_21_c,rep2,0.147755,0.024584999999999996
3.513888888888889,free,200,C2,0.17949,fr_22_a,rep2,0.181925,0
3.513888888888889,free,200,D2,0.17047,fr_22_b,rep2,0.181925,0
3.513888888888889,free,200,C1,0.18023,ff_22_a,f199,0.181925,0
3.513888888888889,free,200,D1,0.17146,ff_22_b,f199,0.181925,0
3.513888888888889,free,200,E2,0.18257,fr_22_c,rep2,0.181925,6.450000000000067e-4
3.513888888888889,free,200,E1,0.17815,ff_22_c,f199,0.181925,0
3.8652777777777776,bead,100,H3,0.31509,bf_11_c,f199,0.3019175,0.013172499999999976
3.8652777777777776,bead,100,H6,0.33268,br_21_c,rep2,0.3019175,0.03076249999999997
3.8652777777777776,bead,100,F3,0.30554,bf_11_a,f199,0.3019175,0.003622499999999973
3.8652777777777776,bead,100,F4,0.35647,br_11_a,rep2,0.3019175,0.054552500000000004
3.8652777777777776,bead,100,H4,0.2383,br_11_c,rep2,0.3019175,0
3.8652777777777776,bead,100,F6,0.40102,br_21_a,rep2,0.3019175,0.09910249999999998
3.8652777777777776,bead,100,G5,0.3228,bf_21_b,f199,0.3019175,0.02088249999999997
3.8652777777777776,bead,100,F5,0.39883,bf_21_a,f199,0.3019175,0.09691250000000001
3.8652777777777776,bead,100,G3,0.36964,bf_11_b,f199,0.3019175,0.06772250000000002
3.8652777777777776,bead,100,G4,0.20849,br_11_b,rep2,0.3019175,0
3.8652777777777776,bead,100,G6,0.4011,br_21_b,rep2,0.3019175,0.0991825
3.8652777777777776,bead,100,H5,0.36371,bf_21_c,f199,0.3019175,0.06179249999999997
3.8652777777777776,bead,200,G2,0.48766,br_22_b,rep2,0.48836999999999997,0
3.8652777777777776,bead,200,F1,0.51759,bf_22_a,f199,0.48836999999999997,0.029220000000000024
3.8652777777777776,bead,200,G1,0.52097,bf_22_b,f199,0.48836999999999997,0.03260000000000007
3.8652777777777776,bead,200,F2,0.48272,br_22_a,rep2,0.48836999999999997,0
3.8652777777777776,bead,200,H1,0.48394,bf_22_c,f199,0.48836999999999997,0
3.8652777777777776,bead,200,H2,0.45562,br_22_c,rep2,0.48836999999999997,0
3.8652777777777776,free,100,D5,0.16408,ff_21_b,f199,0.14856,0.015520000000000006
3.8652777777777776,free,100,C5,0.18059,ff_21_a,f199,0.14856,0.03203
3.8652777777777776,free,100,D6,0.15934,fr_21_b,rep2,0.14856,0.010780000000000012
3.8652777777777776,free,100,C4,0.10143,fr_11_a,rep2,0.14856,0
3.8652777777777776,free,100,C6,0.16934,fr_21_a,rep2,0.14856,0.020779999999999993
3.8652777777777776,free,100,E4,0.097062,fr_11_c,rep2,0.14856,0
3.8652777777777776,free,100,E3,0.10052,ff_11_c,f199,0.14856,0
3.8652777777777776,free,100,D4,0.094613,fr_11_b,rep2,0.14856,0
3.8652777777777776,free,100,C3,0.10376,ff_11_a,f199,0.14856,0
3.8652777777777776,free,100,D3,0.10071,ff_11_b,f199,0.14856,0
3.8652777777777776,free,100,E5,0.19198,ff_21_c,f199,0.14856,0.043420000000000014
3.8652777777777776,free,100,E6,0.17181,fr_21_c,rep2,0.14856,0.023249999999999993
3.8652777777777776,free,200,D2,0.17024,fr_22_b,rep2,0.18121500000000001,0
3.8652777777777776,free,200,E2,0.18216,fr_22_c,rep2,0.18121500000000001,9.449999999999736e-4
3.8652777777777776,free,200,D1,0.16973,ff_22_b,f199,0.18121500000000001,0
3.8652777777777776,free,200,C2,0.17907,fr_22_a,rep2,0.18121500000000001,0
3.8652777777777776,free,200,E1,0.17696,ff_22_c,f199,0.18121500000000001,0
3.8652777777777776,free,200,C1,0.17961,ff_22_a,f199,0.18121500000000001,0
4.216944444444445,bead,100,F4,0.3559,br_11_a,rep2,0.298975,0.056925
4.216944444444445,bead,100,H6,0.3366,br_21_c,rep2,0.298975,0.03762500000000002
4.216944444444445,bead,100,F3,0.31054,bf_11_a,f199,0.298975,0.011564999999999992
4.216944444444445,bead,100,F6,0.40041,br_21_a,rep2,0.298975,0.101435
4.216944444444445,bead,100,H5,0.36343,bf_21_c,f199,0.298975,0.06445499999999998
4.216944444444445,bead,100,H3,0.30491,bf_11_c,f199,0.298975,0.005935000000000024
4.216944444444445,bead,100,G4,0.22412,br_11_b,rep2,0.298975,0
4.216944444444445,bead,100,G6,0.38865,br_21_b,rep2,0.298975,0.089675
4.216944444444445,bead,100,G3,0.34912,bf_11_b,f199,0.298975,0.050144999999999995
4.216944444444445,bead,100,G5,0.31931,bf_21_b,f199,0.298975,0.020334999999999992
4.216944444444445,bead,100,F5,0.40113,bf_21_a,f199,0.298975,0.102155
4.216944444444445,bead,100,H4,0.25176,br_11_c,rep2,0.298975,0
4.216944444444445,bead,200,F1,0.51685,bf_22_a,f199,0.49652,0.020330000000000015
4.216944444444445,bead,200,G2,0.48583,br_22_b,rep2,0.49652,0
4.216944444444445,bead,200,H1,0.48619,bf_22_c,f199,0.49652,0
4.216944444444445,bead,200,H2,0.45897,br_22_c,rep2,0.49652,0
4.216944444444445,bead,200,G1,0.52217,bf_22_b,f199,0.49652,0.025650000000000006
4.216944444444445,bead,200,F2,0.48872,br_22_a,rep2,0.49652,0
4.216944444444445,free,100,C5,0.18011,ff_21_a,f199,0.1478625,0.032247499999999985
4.216944444444445,free,100,E4,0.097913,fr_11_c,rep2,0.1478625,0
4.216944444444445,free,100,E3,0.10104,ff_11_c,f199,0.1478625,0
4.216944444444445,free,100,D4,0.094981,fr_11_b,rep2,0.1478625,0
4.216944444444445,free,100,D6,0.15764,fr_21_b,rep2,0.1478625,0.009777499999999995
4.216944444444445,free,100,E5,0.19099,ff_21_c,f199,0.1478625,0.043127499999999985
